year_month,product_title,forecast_units,product_variant_title,mix_share,forecast_units_variant
2026-01-01,OmiePod fork & spoon set,24,Bubble Pink,0.3824884792626728,9
2026-01-01,OmiePod fork & spoon set,24,Capri Blue,0.1152073732718894,3
2026-01-01,OmiePod fork & spoon set,24,Lilac Purple,0.22580645161290322,5
2026-01-01,OmiePod fork & spoon set,24,Mint Green,0.06912442396313365,2
2026-01-01,OmiePod fork & spoon set,24,Sunrise Yellow,0.2073732718894009,5
2026-02-01,OmiePod fork & spoon set,12,Bubble Pink,0.3824884792626728,5
2026-02-01,OmiePod fork & spoon set,12,Capri Blue,0.1152073732718894,1
2026-02-01,OmiePod fork & spoon set,12,Lilac Purple,0.22580645161290322,3
2026-02-01,OmiePod fork & spoon set,12,Mint Green,0.06912442396313365,1
2026-02-01,OmiePod fork & spoon set,12,Sunrise Yellow,0.2073732718894009,2
2026-03-01,OmiePod fork & spoon set,14,Bubble Pink,0.3824884792626728,5
2026-03-01,OmiePod fork & spoon set,14,Capri Blue,0.1152073732718894,2
2026-03-01,OmiePod fork & spoon set,14,Lilac Purple,0.22580645161290322,3
2026-03-01,OmiePod fork & spoon set,14,Mint Green,0.06912442396313365,1
2026-03-01,OmiePod fork & spoon set,14,Sunrise Yellow,0.2073732718894009,3
2026-04-01,OmiePod fork & spoon set,25,Bubble Pink,0.3824884792626728,10
2026-04-01,OmiePod fork & spoon set,25,Capri Blue,0.1152073732718894,3
2026-04-01,OmiePod fork & spoon set,25,Lilac Purple,0.22580645161290322,6
2026-04-01,OmiePod fork & spoon set,25,Mint Green,0.06912442396313365,2
2026-04-01,OmiePod fork & spoon set,25,Sunrise Yellow,0.2073732718894009,5
2026-05-01,OmiePod fork & spoon set,15,Bubble Pink,0.3824884792626728,6
2026-05-01,OmiePod fork & spoon set,15,Capri Blue,0.1152073732718894,2
2026-05-01,OmiePod fork & spoon set,15,Lilac Purple,0.22580645161290322,3
2026-05-01,OmiePod fork & spoon set,15,Mint Green,0.06912442396313365,1
2026-05-01,OmiePod fork & spoon set,15,Sunrise Yellow,0.2073732718894009,3
2026-06-01,OmiePod fork & spoon set,16,Bubble Pink,0.3824884792626728,6
2026-06-01,OmiePod fork & spoon set,16,Capri Blue,0.1152073732718894,2
2026-06-01,OmiePod fork & spoon set,16,Lilac Purple,0.22580645161290322,4
2026-06-01,OmiePod fork & spoon set,16,Mint Green,0.06912442396313365,1
2026-06-01,OmiePod fork & spoon set,16,Sunrise Yellow,0.2073732718894009,3
2026-07-01,OmiePod fork & spoon set,18,Bubble Pink,0.3824884792626728,7
2026-07-01,OmiePod fork & spoon set,18,Capri Blue,0.1152073732718894,2
2026-07-01,OmiePod fork & spoon set,18,Lilac Purple,0.22580645161290322,4
2026-07-01,OmiePod fork & spoon set,18,Mint Green,0.06912442396313365,1
2026-07-01,OmiePod fork & spoon set,18,Sunrise Yellow,0.2073732718894009,4
2026-08-01,OmiePod fork & spoon set,94,Bubble Pink,0.3824884792626728,36
2026-08-01,OmiePod fork & spoon set,94,Capri Blue,0.1152073732718894,11
2026-08-01,OmiePod fork & spoon set,94,Lilac Purple,0.22580645161290322,21
2026-08-01,OmiePod fork & spoon set,94,Mint Green,0.06912442396313365,6
2026-08-01,OmiePod fork & spoon set,94,Sunrise Yellow,0.2073732718894009,19
2026-09-01,OmiePod fork & spoon set,103,Bubble Pink,0.3824884792626728,39
2026-09-01,OmiePod fork & spoon set,103,Capri Blue,0.1152073732718894,12
2026-09-01,OmiePod fork & spoon set,103,Lilac Purple,0.22580645161290322,23
2026-09-01,OmiePod fork & spoon set,103,Mint Green,0.06912442396313365,7
2026-09-01,OmiePod fork & spoon set,103,Sunrise Yellow,0.2073732718894009,21
2026-10-01,OmiePod fork & spoon set,26,Bubble Pink,0.3824884792626728,10
2026-10-01,OmiePod fork & spoon set,26,Capri Blue,0.1152073732718894,3
2026-10-01,OmiePod fork & spoon set,26,Lilac Purple,0.22580645161290322,6
2026-10-01,OmiePod fork & spoon set,26,Mint Green,0.06912442396313365,2
2026-10-01,OmiePod fork & spoon set,26,Sunrise Yellow,0.2073732718894009,5
2026-11-01,OmiePod fork & spoon set,16,Bubble Pink,0.3824884792626728,6
2026-11-01,OmiePod fork & spoon set,16,Capri Blue,0.1152073732718894,2
2026-11-01,OmiePod fork & spoon set,16,Lilac Purple,0.22580645161290322,4
2026-11-01,OmiePod fork & spoon set,16,Mint Green,0.06912442396313365,1
2026-11-01,OmiePod fork & spoon set,16,Sunrise Yellow,0.2073732718894009,3
2026-12-01,OmiePod fork & spoon set,15,Bubble Pink,0.3824884792626728,6
2026-12-01,OmiePod fork & spoon set,15,Capri Blue,0.1152073732718894,2
2026-12-01,OmiePod fork & spoon set,15,Lilac Purple,0.22580645161290322,3
2026-12-01,OmiePod fork & spoon set,15,Mint Green,0.06912442396313365,1
2026-12-01,OmiePod fork & spoon set,15,Sunrise Yellow,0.2073732718894009,3
2026-01-01,OmieDip (set of 2),20,Blue/Lime,0.13385826771653545,3
2026-01-01,OmieDip (set of 2),20,Blue/Mint,0.1732283464566929,3
2026-01-01,OmieDip (set of 2),20,Pink/Purple,0.14960629921259844,3
2026-01-01,OmieDip (set of 2),20,Pink/Teal,0.35039370078740156,7
2026-01-01,OmieDip (set of 2),20,Purple/Orange,0.09448818897637795,2
2026-01-01,OmieDip (set of 2),20,Red/Yellow,0.05511811023622047,1
2026-01-01,OmieDip (set of 2),20,Sea Blue/Green,0.04330708661417323,1
2026-02-01,OmieDip (set of 2),10,Blue/Lime,0.13385826771653545,1
2026-02-01,OmieDip (set of 2),10,Blue/Mint,0.1732283464566929,2
2026-02-01,OmieDip (set of 2),10,Pink/Purple,0.14960629921259844,1
2026-02-01,OmieDip (set of 2),10,Pink/Teal,0.35039370078740156,4
2026-02-01,OmieDip (set of 2),10,Purple/Orange,0.09448818897637795,1
2026-02-01,OmieDip (set of 2),10,Red/Yellow,0.05511811023622047,1
2026-02-01,OmieDip (set of 2),10,Sea Blue/Green,0.04330708661417323,0
2026-03-01,OmieDip (set of 2),12,Blue/Lime,0.13385826771653545,2
2026-03-01,OmieDip (set of 2),12,Blue/Mint,0.1732283464566929,2
2026-03-01,OmieDip (set of 2),12,Pink/Purple,0.14960629921259844,2
2026-03-01,OmieDip (set of 2),12,Pink/Teal,0.35039370078740156,4
2026-03-01,OmieDip (set of 2),12,Purple/Orange,0.09448818897637795,1
2026-03-01,OmieDip (set of 2),12,Red/Yellow,0.05511811023622047,1
2026-03-01,OmieDip (set of 2),12,Sea Blue/Green,0.04330708661417323,1
2026-04-01,OmieDip (set of 2),16,Blue/Lime,0.13385826771653545,2
2026-04-01,OmieDip (set of 2),16,Blue/Mint,0.1732283464566929,3
2026-04-01,OmieDip (set of 2),16,Pink/Purple,0.14960629921259844,2
2026-04-01,OmieDip (set of 2),16,Pink/Teal,0.35039370078740156,6
2026-04-01,OmieDip (set of 2),16,Purple/Orange,0.09448818897637795,2
2026-04-01,OmieDip (set of 2),16,Red/Yellow,0.05511811023622047,1
2026-04-01,OmieDip (set of 2),16,Sea Blue/Green,0.04330708661417323,1
2026-05-01,OmieDip (set of 2),16,Blue/Lime,0.13385826771653545,2
2026-05-01,OmieDip (set of 2),16,Blue/Mint,0.1732283464566929,3
2026-05-01,OmieDip (set of 2),16,Pink/Purple,0.14960629921259844,2
2026-05-01,OmieDip (set of 2),16,Pink/Teal,0.35039370078740156,6
2026-05-01,OmieDip (set of 2),16,Purple/Orange,0.09448818897637795,2
2026-05-01,OmieDip (set of 2),16,Red/Yellow,0.05511811023622047,1
2026-05-01,OmieDip (set of 2),16,Sea Blue/Green,0.04330708661417323,1
2026-06-01,OmieDip (set of 2),14,Blue/Lime,0.13385826771653545,2
2026-06-01,OmieDip (set of 2),14,Blue/Mint,0.1732283464566929,2
2026-06-01,OmieDip (set of 2),14,Pink/Purple,0.14960629921259844,2
2026-06-01,OmieDip (set of 2),14,Pink/Teal,0.35039370078740156,5
2026-06-01,OmieDip (set of 2),14,Purple/Orange,0.09448818897637795,1
2026-06-01,OmieDip (set of 2),14,Red/Yellow,0.05511811023622047,1
2026-06-01,OmieDip (set of 2),14,Sea Blue/Green,0.04330708661417323,1
2026-07-01,OmieDip (set of 2),16,Blue/Lime,0.13385826771653545,2
2026-07-01,OmieDip (set of 2),16,Blue/Mint,0.1732283464566929,3
2026-07-01,OmieDip (set of 2),16,Pink/Purple,0.14960629921259844,2
2026-07-01,OmieDip (set of 2),16,Pink/Teal,0.35039370078740156,6
2026-07-01,OmieDip (set of 2),16,Purple/Orange,0.09448818897637795,2
2026-07-01,OmieDip (set of 2),16,Red/Yellow,0.05511811023622047,1
2026-07-01,OmieDip (set of 2),16,Sea Blue/Green,0.04330708661417323,1
2026-08-01,OmieDip (set of 2),71,Blue/Lime,0.13385826771653545,10
2026-08-01,OmieDip (set of 2),71,Blue/Mint,0.1732283464566929,12
2026-08-01,OmieDip (set of 2),71,Pink/Purple,0.14960629921259844,11
2026-08-01,OmieDip (set of 2),71,Pink/Teal,0.35039370078740156,25
2026-08-01,OmieDip (set of 2),71,Purple/Orange,0.09448818897637795,7
2026-08-01,OmieDip (set of 2),71,Red/Yellow,0.05511811023622047,4
2026-08-01,OmieDip (set of 2),71,Sea Blue/Green,0.04330708661417323,3
2026-09-01,OmieDip (set of 2),92,Blue/Lime,0.13385826771653545,12
2026-09-01,OmieDip (set of 2),92,Blue/Mint,0.1732283464566929,16
2026-09-01,OmieDip (set of 2),92,Pink/Purple,0.14960629921259844,14
2026-09-01,OmieDip (set of 2),92,Pink/Teal,0.35039370078740156,32
2026-09-01,OmieDip (set of 2),92,Purple/Orange,0.09448818897637795,9
2026-09-01,OmieDip (set of 2),92,Red/Yellow,0.05511811023622047,5
2026-09-01,OmieDip (set of 2),92,Sea Blue/Green,0.04330708661417323,4
2026-10-01,OmieDip (set of 2),34,Blue/Lime,0.13385826771653545,5
2026-10-01,OmieDip (set of 2),34,Blue/Mint,0.1732283464566929,6
2026-10-01,OmieDip (set of 2),34,Pink/Purple,0.14960629921259844,5
2026-10-01,OmieDip (set of 2),34,Pink/Teal,0.35039370078740156,12
2026-10-01,OmieDip (set of 2),34,Purple/Orange,0.09448818897637795,3
2026-10-01,OmieDip (set of 2),34,Red/Yellow,0.05511811023622047,2
2026-10-01,OmieDip (set of 2),34,Sea Blue/Green,0.04330708661417323,1
2026-11-01,OmieDip (set of 2),20,Blue/Lime,0.13385826771653545,3
2026-11-01,OmieDip (set of 2),20,Blue/Mint,0.1732283464566929,3
2026-11-01,OmieDip (set of 2),20,Pink/Purple,0.14960629921259844,3
2026-11-01,OmieDip (set of 2),20,Pink/Teal,0.35039370078740156,7
2026-11-01,OmieDip (set of 2),20,Purple/Orange,0.09448818897637795,2
2026-11-01,OmieDip (set of 2),20,Red/Yellow,0.05511811023622047,1
2026-11-01,OmieDip (set of 2),20,Sea Blue/Green,0.04330708661417323,1
2026-12-01,OmieDip (set of 2),19,Blue/Lime,0.13385826771653545,3
2026-12-01,OmieDip (set of 2),19,Blue/Mint,0.1732283464566929,3
2026-12-01,OmieDip (set of 2),19,Pink/Purple,0.14960629921259844,3
2026-12-01,OmieDip (set of 2),19,Pink/Teal,0.35039370078740156,7
2026-12-01,OmieDip (set of 2),19,Purple/Orange,0.09448818897637795,2
2026-12-01,OmieDip (set of 2),19,Red/Yellow,0.05511811023622047,1
2026-12-01,OmieDip (set of 2),19,Sea Blue/Green,0.04330708661417323,1
2026-01-01,Omiebox Bentobox Pink Berry,8,Default Title,1.0,8
2026-02-01,Omiebox Bentobox Pink Berry,5,Default Title,1.0,5
2026-03-01,Omiebox Bentobox Pink Berry,8,Default Title,1.0,8
2026-04-01,Omiebox Bentobox Pink Berry,9,Default Title,1.0,9
2026-05-01,Omiebox Bentobox Pink Berry,7,Default Title,1.0,7
2026-06-01,Omiebox Bentobox Pink Berry,5,Default Title,1.0,5
2026-07-01,Omiebox Bentobox Pink Berry,8,Default Title,1.0,8
2026-08-01,Omiebox Bentobox Pink Berry,37,Default Title,1.0,37
2026-09-01,Omiebox Bentobox Pink Berry,44,Default Title,1.0,44
2026-10-01,Omiebox Bentobox Pink Berry,7,Default Title,1.0,7
2026-11-01,Omiebox Bentobox Pink Berry,6,Default Title,1.0,6
2026-12-01,Omiebox Bentobox Pink Berry,3,Default Title,1.0,3
2026-01-01,Name Customization,6,Large,0.12790697674418605,1
2026-01-01,Name Customization,6,Small/Medium,0.872093023255814,5
2026-02-01,Name Customization,2,Large,0.12790697674418605,0
2026-02-01,Name Customization,2,Small/Medium,0.872093023255814,2
2026-03-01,Name Customization,3,Large,0.12790697674418605,0
2026-03-01,Name Customization,3,Small/Medium,0.872093023255814,3
2026-04-01,Name Customization,9,Large,0.12790697674418605,1
2026-04-01,Name Customization,9,Small/Medium,0.872093023255814,8
2026-05-01,Name Customization,6,Large,0.12790697674418605,1
2026-05-01,Name Customization,6,Small/Medium,0.872093023255814,5
2026-06-01,Name Customization,2,Large,0.12790697674418605,0
2026-06-01,Name Customization,2,Small/Medium,0.872093023255814,2
2026-07-01,Name Customization,7,Large,0.12790697674418605,1
2026-07-01,Name Customization,7,Small/Medium,0.872093023255814,6
2026-08-01,Name Customization,42,Large,0.12790697674418605,5
2026-08-01,Name Customization,42,Small/Medium,0.872093023255814,37
2026-09-01,Name Customization,33,Large,0.12790697674418605,4
2026-09-01,Name Customization,33,Small/Medium,0.872093023255814,29
2026-10-01,Name Customization,0,Large,0.12790697674418605,0
2026-10-01,Name Customization,0,Small/Medium,0.872093023255814,0
2026-11-01,Name Customization,0,Large,0.12790697674418605,0
2026-11-01,Name Customization,0,Small/Medium,0.872093023255814,0
2026-12-01,Name Customization,0,Large,0.12790697674418605,0
2026-12-01,Name Customization,0,Small/Medium,0.872093023255814,0
2026-01-01,Omiebox Bentobox Blue Sky,7,Default Title,1.0,7
2026-02-01,Omiebox Bentobox Blue Sky,3,Default Title,1.0,3
2026-03-01,Omiebox Bentobox Blue Sky,4,Default Title,1.0,4
2026-04-01,Omiebox Bentobox Blue Sky,9,Default Title,1.0,9
2026-05-01,Omiebox Bentobox Blue Sky,6,Default Title,1.0,6
2026-06-01,Omiebox Bentobox Blue Sky,7,Default Title,1.0,7
2026-07-01,Omiebox Bentobox Blue Sky,5,Default Title,1.0,5
2026-08-01,Omiebox Bentobox Blue Sky,33,Default Title,1.0,33
2026-09-01,Omiebox Bentobox Blue Sky,39,Default Title,1.0,39
2026-10-01,Omiebox Bentobox Blue Sky,8,Default Title,1.0,8
2026-11-01,Omiebox Bentobox Blue Sky,3,Default Title,1.0,3
2026-12-01,Omiebox Bentobox Blue Sky,3,Default Title,1.0,3
2026-01-01,"Small Bumper -350ML, 475ML, 700ML",11,Calypso,0.2777777777777778,3
2026-01-01,"Small Bumper -350ML, 475ML, 700ML",11,Coastal,0.16666666666666666,2
2026-01-01,"Small Bumper -350ML, 475ML, 700ML",11,Dusk,0.18518518518518517,2
2026-01-01,"Small Bumper -350ML, 475ML, 700ML",11,Midnight,0.18518518518518517,2
2026-01-01,"Small Bumper -350ML, 475ML, 700ML",11,Reef,0.18518518518518517,2
2026-02-01,"Small Bumper -350ML, 475ML, 700ML",8,Calypso,0.2777777777777778,2
2026-02-01,"Small Bumper -350ML, 475ML, 700ML",8,Coastal,0.16666666666666666,1
2026-02-01,"Small Bumper -350ML, 475ML, 700ML",8,Dusk,0.18518518518518517,1
2026-02-01,"Small Bumper -350ML, 475ML, 700ML",8,Midnight,0.18518518518518517,1
2026-02-01,"Small Bumper -350ML, 475ML, 700ML",8,Reef,0.18518518518518517,1
2026-03-01,"Small Bumper -350ML, 475ML, 700ML",6,Calypso,0.2777777777777778,2
2026-03-01,"Small Bumper -350ML, 475ML, 700ML",6,Coastal,0.16666666666666666,1
2026-03-01,"Small Bumper -350ML, 475ML, 700ML",6,Dusk,0.18518518518518517,1
2026-03-01,"Small Bumper -350ML, 475ML, 700ML",6,Midnight,0.18518518518518517,1
2026-03-01,"Small Bumper -350ML, 475ML, 700ML",6,Reef,0.18518518518518517,1
2026-04-01,"Small Bumper -350ML, 475ML, 700ML",14,Calypso,0.2777777777777778,4
2026-04-01,"Small Bumper -350ML, 475ML, 700ML",14,Coastal,0.16666666666666666,2
2026-04-01,"Small Bumper -350ML, 475ML, 700ML",14,Dusk,0.18518518518518517,3
2026-04-01,"Small Bumper -350ML, 475ML, 700ML",14,Midnight,0.18518518518518517,3
2026-04-01,"Small Bumper -350ML, 475ML, 700ML",14,Reef,0.18518518518518517,3
2026-05-01,"Small Bumper -350ML, 475ML, 700ML",15,Calypso,0.2777777777777778,4
2026-05-01,"Small Bumper -350ML, 475ML, 700ML",15,Coastal,0.16666666666666666,2
2026-05-01,"Small Bumper -350ML, 475ML, 700ML",15,Dusk,0.18518518518518517,3
2026-05-01,"Small Bumper -350ML, 475ML, 700ML",15,Midnight,0.18518518518518517,3
2026-05-01,"Small Bumper -350ML, 475ML, 700ML",15,Reef,0.18518518518518517,3
2026-06-01,"Small Bumper -350ML, 475ML, 700ML",16,Calypso,0.2777777777777778,4
2026-06-01,"Small Bumper -350ML, 475ML, 700ML",16,Coastal,0.16666666666666666,3
2026-06-01,"Small Bumper -350ML, 475ML, 700ML",16,Dusk,0.18518518518518517,3
2026-06-01,"Small Bumper -350ML, 475ML, 700ML",16,Midnight,0.18518518518518517,3
2026-06-01,"Small Bumper -350ML, 475ML, 700ML",16,Reef,0.18518518518518517,3
2026-07-01,"Small Bumper -350ML, 475ML, 700ML",12,Calypso,0.2777777777777778,3
2026-07-01,"Small Bumper -350ML, 475ML, 700ML",12,Coastal,0.16666666666666666,2
2026-07-01,"Small Bumper -350ML, 475ML, 700ML",12,Dusk,0.18518518518518517,2
2026-07-01,"Small Bumper -350ML, 475ML, 700ML",12,Midnight,0.18518518518518517,2
2026-07-01,"Small Bumper -350ML, 475ML, 700ML",12,Reef,0.18518518518518517,2
2026-08-01,"Small Bumper -350ML, 475ML, 700ML",47,Calypso,0.2777777777777778,13
2026-08-01,"Small Bumper -350ML, 475ML, 700ML",47,Coastal,0.16666666666666666,8
2026-08-01,"Small Bumper -350ML, 475ML, 700ML",47,Dusk,0.18518518518518517,9
2026-08-01,"Small Bumper -350ML, 475ML, 700ML",47,Midnight,0.18518518518518517,9
2026-08-01,"Small Bumper -350ML, 475ML, 700ML",47,Reef,0.18518518518518517,9
2026-09-01,"Small Bumper -350ML, 475ML, 700ML",22,Calypso,0.2777777777777778,6
2026-09-01,"Small Bumper -350ML, 475ML, 700ML",22,Coastal,0.16666666666666666,4
2026-09-01,"Small Bumper -350ML, 475ML, 700ML",22,Dusk,0.18518518518518517,4
2026-09-01,"Small Bumper -350ML, 475ML, 700ML",22,Midnight,0.18518518518518517,4
2026-09-01,"Small Bumper -350ML, 475ML, 700ML",22,Reef,0.18518518518518517,4
2026-10-01,"Small Bumper -350ML, 475ML, 700ML",12,Calypso,0.2777777777777778,3
2026-10-01,"Small Bumper -350ML, 475ML, 700ML",12,Coastal,0.16666666666666666,2
2026-10-01,"Small Bumper -350ML, 475ML, 700ML",12,Dusk,0.18518518518518517,2
2026-10-01,"Small Bumper -350ML, 475ML, 700ML",12,Midnight,0.18518518518518517,2
2026-10-01,"Small Bumper -350ML, 475ML, 700ML",12,Reef,0.18518518518518517,2
2026-11-01,"Small Bumper -350ML, 475ML, 700ML",10,Calypso,0.2777777777777778,3
2026-11-01,"Small Bumper -350ML, 475ML, 700ML",10,Coastal,0.16666666666666666,2
2026-11-01,"Small Bumper -350ML, 475ML, 700ML",10,Dusk,0.18518518518518517,2
2026-11-01,"Small Bumper -350ML, 475ML, 700ML",10,Midnight,0.18518518518518517,2
2026-11-01,"Small Bumper -350ML, 475ML, 700ML",10,Reef,0.18518518518518517,2
2026-12-01,"Small Bumper -350ML, 475ML, 700ML",6,Calypso,0.2777777777777778,2
2026-12-01,"Small Bumper -350ML, 475ML, 700ML",6,Coastal,0.16666666666666666,1
2026-12-01,"Small Bumper -350ML, 475ML, 700ML",6,Dusk,0.18518518518518517,1
2026-12-01,"Small Bumper -350ML, 475ML, 700ML",6,Midnight,0.18518518518518517,1
2026-12-01,"Small Bumper -350ML, 475ML, 700ML",6,Reef,0.18518518518518517,1
2026-01-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-01-01,OmieSnack,0,Green,0.10526315789473684,0
2026-01-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-01-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-01-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-01-01,OmieSnack,0,Red,0.13157894736842105,0
2026-01-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-02-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-02-01,OmieSnack,0,Green,0.10526315789473684,0
2026-02-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-02-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-02-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-02-01,OmieSnack,0,Red,0.13157894736842105,0
2026-02-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-03-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-03-01,OmieSnack,0,Green,0.10526315789473684,0
2026-03-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-03-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-03-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-03-01,OmieSnack,0,Red,0.13157894736842105,0
2026-03-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-04-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-04-01,OmieSnack,0,Green,0.10526315789473684,0
2026-04-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-04-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-04-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-04-01,OmieSnack,0,Red,0.13157894736842105,0
2026-04-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-05-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-05-01,OmieSnack,0,Green,0.10526315789473684,0
2026-05-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-05-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-05-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-05-01,OmieSnack,0,Red,0.13157894736842105,0
2026-05-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-06-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-06-01,OmieSnack,0,Green,0.10526315789473684,0
2026-06-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-06-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-06-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-06-01,OmieSnack,0,Red,0.13157894736842105,0
2026-06-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-07-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-07-01,OmieSnack,0,Green,0.10526315789473684,0
2026-07-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-07-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-07-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-07-01,OmieSnack,0,Red,0.13157894736842105,0
2026-07-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-08-01,OmieSnack,25,Blue,0.2631578947368421,7
2026-08-01,OmieSnack,25,Green,0.10526315789473684,3
2026-08-01,OmieSnack,25,Orange,0.02631578947368421,1
2026-08-01,OmieSnack,25,Pink,0.21052631578947367,5
2026-08-01,OmieSnack,25,Purple,0.18421052631578946,5
2026-08-01,OmieSnack,25,Red,0.13157894736842105,3
2026-08-01,OmieSnack,25,Teal,0.07894736842105263,2
2026-09-01,OmieSnack,23,Blue,0.2631578947368421,6
2026-09-01,OmieSnack,23,Green,0.10526315789473684,2
2026-09-01,OmieSnack,23,Orange,0.02631578947368421,1
2026-09-01,OmieSnack,23,Pink,0.21052631578947367,5
2026-09-01,OmieSnack,23,Purple,0.18421052631578946,4
2026-09-01,OmieSnack,23,Red,0.13157894736842105,3
2026-09-01,OmieSnack,23,Teal,0.07894736842105263,2
2026-10-01,OmieSnack,7,Blue,0.2631578947368421,2
2026-10-01,OmieSnack,7,Green,0.10526315789473684,1
2026-10-01,OmieSnack,7,Orange,0.02631578947368421,0
2026-10-01,OmieSnack,7,Pink,0.21052631578947367,1
2026-10-01,OmieSnack,7,Purple,0.18421052631578946,1
2026-10-01,OmieSnack,7,Red,0.13157894736842105,1
2026-10-01,OmieSnack,7,Teal,0.07894736842105263,1
2026-11-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-11-01,OmieSnack,0,Green,0.10526315789473684,0
2026-11-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-11-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-11-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-11-01,OmieSnack,0,Red,0.13157894736842105,0
2026-11-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-12-01,OmieSnack,0,Blue,0.2631578947368421,0
2026-12-01,OmieSnack,0,Green,0.10526315789473684,0
2026-12-01,OmieSnack,0,Orange,0.02631578947368421,0
2026-12-01,OmieSnack,0,Pink,0.21052631578947367,0
2026-12-01,OmieSnack,0,Purple,0.18421052631578946,0
2026-12-01,OmieSnack,0,Red,0.13157894736842105,0
2026-12-01,OmieSnack,0,Teal,0.07894736842105263,0
2026-01-01,MontiiCo 475ml Water Bottle,5,Coastal,0.03333333333333333,0
2026-01-01,MontiiCo 475ml Water Bottle,5,Dune,0.18333333333333332,1
2026-01-01,MontiiCo 475ml Water Bottle,5,Floss,0.25,1
2026-01-01,MontiiCo 475ml Water Bottle,5,Fuchsia,0.03333333333333333,0
2026-01-01,MontiiCo 475ml Water Bottle,5,Lilac,0.11666666666666667,1
2026-01-01,MontiiCo 475ml Water Bottle,5,Matcha,0.03333333333333333,0
2026-01-01,MontiiCo 475ml Water Bottle,5,Midnight - Screw Lid,0.16666666666666666,1
2026-01-01,MontiiCo 475ml Water Bottle,5,Splash,0.18333333333333332,1
2026-02-01,MontiiCo 475ml Water Bottle,7,Coastal,0.03333333333333333,0
2026-02-01,MontiiCo 475ml Water Bottle,7,Dune,0.18333333333333332,1
2026-02-01,MontiiCo 475ml Water Bottle,7,Floss,0.25,2
2026-02-01,MontiiCo 475ml Water Bottle,7,Fuchsia,0.03333333333333333,0
2026-02-01,MontiiCo 475ml Water Bottle,7,Lilac,0.11666666666666667,1
2026-02-01,MontiiCo 475ml Water Bottle,7,Matcha,0.03333333333333333,0
2026-02-01,MontiiCo 475ml Water Bottle,7,Midnight - Screw Lid,0.16666666666666666,1
2026-02-01,MontiiCo 475ml Water Bottle,7,Splash,0.18333333333333332,1
2026-03-01,MontiiCo 475ml Water Bottle,2,Coastal,0.03333333333333333,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Dune,0.18333333333333332,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Floss,0.25,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Fuchsia,0.03333333333333333,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Lilac,0.11666666666666667,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Matcha,0.03333333333333333,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Midnight - Screw Lid,0.16666666666666666,0
2026-03-01,MontiiCo 475ml Water Bottle,2,Splash,0.18333333333333332,0
2026-04-01,MontiiCo 475ml Water Bottle,12,Coastal,0.03333333333333333,0
2026-04-01,MontiiCo 475ml Water Bottle,12,Dune,0.18333333333333332,2
2026-04-01,MontiiCo 475ml Water Bottle,12,Floss,0.25,3
2026-04-01,MontiiCo 475ml Water Bottle,12,Fuchsia,0.03333333333333333,0
